customerNumber (CIF),dateOfBirth,branchNumber,citizenshipCode,currCountryCode,employmentStatus,incomeInThousands,marketSegment,maritalStatus,stateCode,City,customerOpeningDate,Gender
15412879,02/09/1989,951,US,USD,salaried,1782898,Standard,single,NY,Albany,08/30/2019,Male
40051763,29/08/1994,869,US,USD,self-employed,205058,geographic,single,DC,Washington,12/03/2021,Male
90625105,30/01/2005,83,US,USD,employed,1967370,psychographic,separated,MO,Saint Louis,06/12/2018,Female
59016796,04/05/1994,222,US,USD,salaried,111372,demographic,single,NV,Las Vegas,07/22/2014,Male
38053192,23/01/2003,141,US,USD,employed,153924,geographic,single,CA,Sacramento,09/22/2020,Female
56845137,26/05/1990,483,US,USD,salaried,1105592,behavioral,single,WI,Milwaukee,02/04/2015,Male
28147067,05/12/1996,136,US,USD,self-employed,745673,Standard,separated,NY,Bronx,06/21/2020,Male
49603540,20/10/2002,122,US,USD,salaried,608655,demographic,single,DC,Washington,07/20/2021,Female
69613766,23/08/1995,539,US,USD,salaried,1192965,Standard,separated,MI,Grand Rapids,10/30/2014,Female
91803370,08/04/2000,244,US,USD,salaried,571023,Standard,single,NY,Schenectady,06/25/2015,Male
35662335,25/10/2003,907,US,USD,unemployed,317495,demographic,separated,CA,San Jose,10/04/2021,Bigender
97592162,11/01/1992,174,US,USD,salaried,928893,Standard,separated,KY,Louisville,01/13/2018,Female
31722856,04/01/2005,891,US,USD,salaried,1114765,geographic,married,OH,Dayton,02/14/2016,Female
52916579,05/11/1996,853,US,USD,unemployed,601242,Standard,single,NY,Rochester,12/11/2015,Female
96797439,09/12/2003,762,US,USD,self-employed,1142991,demographic,separated,MS,Meridian,05/19/2021,Female
40512733,28/12/1993,35,US,USD,self-employed,1761569,behavioral,married,IL,Palatine,10/10/2018,Female
77063683,07/11/1998,188,US,USD,salaried,179043,demographic,separated,NV,Las Vegas,07/25/2015,Female
97616916,23/01/2002,582,US,USD,employed,398243,geographic,separated,CA,San Rafael,05/04/2018,Female
60855988,16/10/1991,579,US,USD,self-employed,701310,geographic,single,MN,Monticello,05/28/2016,Female
44101736,07/04/2002,72,US,USD,unemployed,1339863,psychographic,married,TX,Amarillo,05/23/2014,Female
17285024,06/04/2003,947,US,USD,self-employed,1896682,Standard,married,FL,Tampa,11/07/2018,Male
26837329,29/01/1997,318,US,USD,unemployed,1229610,Standard,married,MO,Saint Louis,04/04/2018,Female
35237910,06/08/1998,511,US,USD,salaried,966347,psychographic,married,MA,Worcester,11/14/2015,Male
33001801,16/07/2002,899,US,USD,unemployed,569405,Standard,single,GA,Marietta,03/24/2018,Female
36835722,16/08/2004,503,US,USD,self-employed,507727,Standard,married,KS,Kansas City,07/24/2019,Female
31274761,02/10/1990,239,US,USD,employed,38362,psychographic,separated,CA,Huntington Beach,01/19/2021,Male
65461329,09/12/2002,184,US,USD,employed,1866926,demographic,married,AR,Little Rock,10/16/2020,Male
20855644,13/11/1998,813,US,USD,employed,1337052,behavioral,married,TX,Garland,09/17/2017,Male
69402453,27/10/1989,137,US,USD,employed,1396028,demographic,separated,CT,Hartford,11/19/2016,Female
64498421,09/11/1998,296,US,USD,self-employed,1979782,psychographic,single,NV,North Las Vegas,01/24/2017,Female
89452130,10/10/1999,911,US,USD,self-employed,652077,behavioral,married,NY,Jamaica,07/15/2021,Male
44928120,10/09/2003,778,US,USD,employed,415186,psychographic,single,NC,Raleigh,08/15/2014,Male
70295781,08/06/1999,338,US,USD,self-employed,1991052,psychographic,single,NJ,Trenton,11/14/2016,Female
45455437,19/12/1996,356,US,USD,self-employed,1441535,behavioral,single,NC,Charlotte,12/09/2020,Non-binary
26501705,13/07/1994,727,US,USD,self-employed,1218439,geographic,separated,TX,Spring,02/03/2017,Male
23509274,27/10/1994,722,US,USD,self-employed,1929812,Standard,married,MD,Silver Spring,02/26/2019,Male
56198031,30/12/1994,445,US,USD,unemployed,1984914,psychographic,separated,TX,Killeen,08/06/2020,Male
12602314,13/04/1994,505,US,USD,self-employed,1020734,demographic,married,OR,Eugene,09/22/2021,Female
14778293,28/07/1990,703,US,USD,unemployed,963022,demographic,single,CA,Inglewood,07/28/2021,Male
97308842,18/11/1994,828,US,USD,self-employed,469683,behavioral,separated,IL,Chicago,06/14/2019,Male
22942024,07/09/1997,724,US,USD,unemployed,1254529,geographic,married,PA,Valley Forge,05/18/2017,Male
92660964,08/09/1996,159,US,USD,salaried,1314135,Standard,single,NY,New York City,12/26/2018,Female
18108208,05/12/1992,573,US,USD,self-employed,771314,geographic,separated,FL,Daytona Beach,02/16/2016,Male
14811440,13/05/2000,522,US,USD,self-employed,1697119,psychographic,separated,GA,Atlanta,08/16/2020,Female
55609633,13/11/1996,996,US,USD,employed,1657222,behavioral,single,PA,Philadelphia,10/17/2018,Female
88395269,14/02/1994,837,US,USD,salaried,157815,demographic,single,DC,Washington,07/21/2018,Male
15796827,15/08/1996,732,US,USD,salaried,1255140,Standard,separated,CT,Hartford,10/14/2017,Male
26250329,24/12/1999,560,US,USD,salaried,1335241,behavioral,married,TX,El Paso,11/25/2019,Female
92987772,14/02/1992,934,US,USD,salaried,1187682,demographic,separated,IN,Fort Wayne,12/17/2020,Male
32970479,02/05/1995,174,US,USD,employed,122520,behavioral,married,FL,Clearwater,01/25/2018,Male
25020257,09/04/1991,644,US,USD,employed,129138,psychographic,separated,CA,Oakland,07/26/2021,Female
38743467,03/01/1996,291,US,USD,unemployed,1711186,behavioral,single,IL,Chicago,02/11/2017,Female
47668486,19/01/1998,534,US,USD,salaried,53174,geographic,separated,VA,Lynchburg,03/14/2016,Female
80659005,16/02/1996,335,US,USD,salaried,465934,psychographic,separated,CA,Torrance,01/29/2021,Male
60952683,11/05/2001,310,US,USD,unemployed,1563106,Standard,single,CA,Santa Clara,07/01/2015,Male
73297697,14/04/1993,589,US,USD,employed,1315147,psychographic,single,TX,Houston,03/25/2018,Male
87875212,20/10/1996,136,US,USD,unemployed,1271349,Standard,married,TX,El Paso,10/19/2021,Male
83431528,18/01/1991,201,US,USD,salaried,1581080,behavioral,separated,WA,Yakima,04/15/2020,Male
51140369,30/01/2004,374,US,USD,salaried,876144,demographic,single,IL,Chicago,08/19/2014,Polygender
85675006,09/04/2003,295,US,USD,unemployed,1593055,geographic,married,OR,Salem,09/16/2020,Male
38181719,31/08/1994,798,US,USD,salaried,1001311,demographic,married,CA,Fresno,05/23/2015,Female
46765697,05/03/2001,111,US,USD,salaried,237129,behavioral,single,CA,Santa Rosa,08/20/2021,Female
48796084,19/07/2003,829,US,USD,employed,1675836,Standard,separated,CO,Colorado Springs,06/09/2019,Female
71232601,19/06/2004,168,US,USD,employed,191539,demographic,married,FL,Saint Petersburg,07/28/2019,Male
78637586,25/08/1991,102,US,USD,self-employed,467795,demographic,married,NY,Schenectady,08/19/2021,Male
40267311,31/12/1995,197,US,USD,self-employed,757190,psychographic,single,IL,Carol Stream,12/18/2014,Female
89140893,15/08/1991,608,US,USD,self-employed,163861,Standard,married,TX,Amarillo,01/17/2017,Male
30000081,04/07/1995,5,US,USD,salaried,937112,behavioral,single,NY,New York City,07/12/2017,Male
12156519,28/06/1996,91,US,USD,self-employed,176262,behavioral,separated,DC,Washington,09/05/2014,Male
18612959,18/02/1996,248,US,USD,employed,1551229,geographic,separated,NC,Durham,07/23/2018,Male
33127717,23/06/2002,579,US,USD,unemployed,608848,Standard,married,VA,Hampton,06/03/2017,Female
67049494,08/08/1995,377,US,USD,self-employed,1747851,psychographic,separated,MI,Grand Rapids,09/02/2018,Female
53842827,02/11/1996,973,US,USD,employed,1765673,geographic,married,WI,Madison,09/11/2015,Female
90566992,08/08/1991,257,US,USD,employed,1741108,behavioral,separated,OK,Tulsa,04/16/2017,Male
62883476,22/10/1998,806,US,USD,unemployed,1894789,geographic,separated,NY,Jamaica,07/26/2020,Male
22475336,01/10/1992,737,US,USD,employed,740283,Standard,separated,CA,Stockton,07/22/2019,Female
75108177,26/11/1989,907,US,USD,salaried,174076,demographic,separated,IL,Springfield,07/03/2020,Female
51568979,05/12/1991,386,US,USD,unemployed,1579225,behavioral,married,CA,Petaluma,01/14/2015,Male
54468918,28/10/2004,515,US,USD,employed,21064,psychographic,married,FL,Miami,04/01/2022,Bigender
46268898,29/05/1999,996,US,USD,self-employed,25968,behavioral,married,CA,Pasadena,06/03/2017,Male
90911810,05/06/2003,548,US,USD,self-employed,1645359,geographic,separated,NY,Buffalo,05/07/2019,Female
28850680,08/11/1992,863,US,USD,salaried,695226,Standard,separated,NY,Mount Vernon,08/13/2017,Male
95084419,07/04/2001,679,US,USD,unemployed,1673290,Standard,single,NY,Albany,09/21/2015,Male
19417910,28/06/1995,893,US,USD,salaried,1918144,psychographic,married,CT,Waterbury,08/21/2016,Male
42803247,15/07/2002,997,US,USD,salaried,1542662,demographic,married,MA,Boston,06/21/2015,Male
24069724,26/02/2005,127,US,USD,employed,1682882,demographic,married,NY,New York City,12/02/2021,Male
26789346,09/07/1997,322,US,USD,self-employed,1405837,behavioral,separated,AL,Birmingham,03/18/2018,Male
79754125,17/01/2000,226,US,USD,unemployed,1253486,geographic,separated,WA,Kent,03/17/2018,Male
67516194,14/04/1996,852,US,USD,salaried,405378,Standard,single,LA,New Orleans,07/22/2020,Male
40883475,18/03/1998,459,US,USD,employed,1561938,geographic,single,NM,Albuquerque,03/31/2019,Female
15833080,20/05/2001,902,US,USD,salaried,1043632,psychographic,married,TX,Dallas,06/30/2017,Female
68750278,26/08/1995,707,US,USD,unemployed,106802,geographic,separated,CA,Santa Rosa,07/25/2017,Male
86102108,30/01/2001,64,US,USD,unemployed,568712,Standard,single,TX,El Paso,01/11/2017,Agender
53286626,24/12/2001,900,US,USD,unemployed,1775464,Standard,single,VA,Ashburn,09/15/2014,Female
57497327,22/12/2004,784,US,USD,salaried,1094497,Standard,separated,AL,Mobile,02/29/2016,Female
20223193,30/01/2004,972,US,USD,unemployed,1228658,demographic,married,CA,San Jose,08/02/2019,Male
36868770,22/11/1998,525,US,USD,self-employed,784611,psychographic,married,FL,Miami,06/03/2021,Female
34802162,03/05/1994,428,US,USD,unemployed,1302568,psychographic,married,DC,Washington,09/22/2018,Female
27050664,15/09/2003,281,US,USD,self-employed,1903827,psychographic,separated,IN,Indianapolis,12/20/2014,Male
96652088,26/10/1992,512,US,USD,unemployed,1305085,Standard,married,LA,Shreveport,10/23/2015,Female
12356040,22/05/1993,722,US,USD,salaried,763344,demographic,separated,CA,Fresno,06/24/2017,Genderqueer
43784999,03/05/2003,220,US,USD,self-employed,1062861,geographic,married,LA,Baton Rouge,06/03/2014,Female
46474520,18/08/2000,219,US,USD,self-employed,392734,demographic,separated,OH,Toledo,02/24/2019,Male
66873405,01/08/1989,490,US,USD,salaried,865064,Standard,separated,VA,Virginia Beach,04/30/2021,Male
53056876,29/06/2000,969,US,USD,employed,1745110,behavioral,married,DC,Washington,05/17/2018,Genderfluid
34051508,27/02/1992,175,US,USD,employed,1490483,demographic,separated,NY,Albany,04/21/2016,Male
19162046,12/07/1990,360,US,USD,unemployed,962523,demographic,married,VA,Manassas,05/19/2020,Female
63413155,22/11/2002,223,US,USD,unemployed,1352143,psychographic,married,DC,Washington,07/01/2017,Male
27823873,19/04/1994,680,US,USD,employed,944002,psychographic,single,AZ,Phoenix,05/18/2019,Female
45140513,28/11/2000,211,US,USD,salaried,1801060,psychographic,single,CA,Bakersfield,05/16/2017,Male
49069199,17/06/2002,765,US,USD,salaried,1698950,psychographic,single,FL,Pensacola,09/01/2017,Non-binary
19760297,17/12/2000,775,US,USD,salaried,1099376,behavioral,single,GA,Atlanta,12/03/2017,Female
97175810,10/11/1996,143,US,USD,salaried,417712,behavioral,married,FL,Tampa,02/05/2017,Female
45269190,27/09/1997,816,US,USD,employed,668882,behavioral,married,GA,Atlanta,05/20/2014,Male
20695118,19/02/1996,267,US,USD,unemployed,1268303,psychographic,single,TN,Memphis,06/20/2014,Female
45067047,30/10/1992,657,US,USD,self-employed,779571,demographic,single,SD,Sioux Falls,08/21/2017,Female
97744318,30/06/2003,260,US,USD,employed,930607,behavioral,married,WA,Spokane,11/29/2019,Male
45427278,25/07/2002,142,US,USD,self-employed,744259,Standard,married,TX,Arlington,06/18/2021,Male
87705343,17/03/2004,171,US,USD,employed,1105964,geographic,single,MI,Grand Rapids,01/08/2019,Female
73970318,08/04/1993,843,US,USD,self-employed,1126321,Standard,single,DE,Wilmington,11/17/2017,Male
16983290,19/04/1998,191,US,USD,salaried,1018732,geographic,separated,MD,Bethesda,10/18/2021,Male
15084488,07/09/1998,531,US,USD,self-employed,580299,behavioral,single,MD,Bethesda,04/25/2015,Male
75893897,19/09/1992,768,US,USD,employed,87316,psychographic,married,TX,Spring,03/13/2016,Female
85209365,14/12/2003,366,US,USD,employed,430522,psychographic,married,CO,Pueblo,08/11/2016,Female
55405509,01/03/2001,204,US,USD,unemployed,1402198,Standard,single,TX,El Paso,12/05/2016,Female
55970760,24/09/1996,906,US,USD,self-employed,901307,behavioral,single,NE,Lincoln,08/01/2017,Male
42383757,13/06/1993,398,US,USD,self-employed,1317504,behavioral,separated,TX,Dallas,12/01/2020,Male
33061862,10/02/1998,404,US,USD,employed,1053783,behavioral,separated,WA,Seattle,05/29/2020,Male
38154323,21/03/2003,712,US,USD,self-employed,1896304,Standard,married,WA,Seattle,01/25/2017,Female
82564491,21/02/1991,126,US,USD,salaried,1732829,geographic,married,MN,Minneapolis,06/24/2016,Female
88388354,25/10/2004,836,US,USD,unemployed,1816495,demographic,separated,TX,Longview,06/20/2016,Male
69231082,22/12/1989,213,US,USD,employed,1486481,behavioral,single,SC,Anderson,12/05/2015,Genderqueer
36646886,24/05/1993,969,US,USD,unemployed,778383,Standard,single,DC,Washington,07/13/2015,Female
89868678,24/10/1996,720,US,USD,unemployed,1680902,Standard,married,DC,Washington,06/05/2020,Male
90725230,17/02/1992,658,US,USD,employed,802368,psychographic,separated,CA,Irvine,01/10/2017,Male
57687988,25/09/1989,58,US,USD,employed,1316197,psychographic,married,TX,Fort Worth,06/05/2020,Polygender
63643113,05/02/2001,570,US,USD,employed,577235,Standard,separated,VA,Alexandria,04/16/2020,Male
67264565,20/07/1994,755,US,USD,unemployed,753116,psychographic,separated,UT,Salt Lake City,04/09/2017,Male
62855414,08/10/1990,978,US,USD,unemployed,1343282,demographic,married,CA,San Jose,05/06/2018,Female
72283787,03/11/1990,665,US,USD,self-employed,1569251,geographic,married,CA,Van Nuys,10/21/2018,Male
65212751,20/02/1990,980,US,USD,self-employed,1428336,geographic,married,TX,Fort Worth,04/07/2015,Female
21111593,27/11/1998,491,US,USD,salaried,287570,Standard,single,MO,Springfield,05/21/2014,Female
27134521,11/03/1999,758,US,USD,unemployed,1611038,demographic,single,VA,Norfolk,07/14/2017,Male
88586266,12/08/1989,769,US,USD,self-employed,243617,geographic,separated,OH,Cincinnati,05/22/2015,Female
90560846,15/01/1990,824,US,USD,unemployed,648962,Standard,separated,KY,Lexington,04/18/2021,Male
93002151,09/03/2003,617,US,USD,unemployed,1597245,behavioral,married,FL,Saint Petersburg,10/17/2014,Male
64775517,16/03/1990,854,US,USD,unemployed,1118050,behavioral,married,FL,Tallahassee,03/19/2015,Female
18263049,24/09/2004,421,US,USD,self-employed,469184,behavioral,single,FL,Punta Gorda,11/07/2017,Non-binary
90021034,13/08/2000,847,US,USD,unemployed,1528197,geographic,married,WI,Madison,06/04/2020,Male
92083357,06/09/1995,719,US,USD,salaried,1975151,demographic,married,WA,Tacoma,10/20/2016,Male
91674969,25/06/1993,712,US,USD,employed,680161,demographic,married,PA,Pittsburgh,05/15/2014,Male
97003683,16/11/1989,152,US,USD,unemployed,1205052,psychographic,married,GA,Atlanta,03/28/2015,Male
61227329,13/04/1992,326,US,USD,unemployed,80145,geographic,single,OH,Akron,12/13/2017,Male
28251680,21/04/2000,961,US,USD,self-employed,845990,Standard,married,PA,Harrisburg,07/13/2015,Male
76517677,26/05/1989,535,US,USD,salaried,75455,behavioral,married,MN,Duluth,07/08/2019,Female
38771027,17/11/2001,232,US,USD,self-employed,133216,geographic,separated,OH,Warren,06/16/2017,Male
69110105,04/11/1992,267,US,USD,unemployed,1597256,Standard,single,NY,Syracuse,07/24/2018,Female
71856194,05/09/1994,801,US,USD,unemployed,348382,psychographic,married,LA,Baton Rouge,09/15/2015,Bigender
49707309,03/08/1990,135,US,USD,self-employed,1300269,psychographic,single,FL,Tampa,03/02/2022,Male
38169877,14/12/2002,262,US,USD,employed,1838253,demographic,married,OK,Oklahoma City,10/18/2016,Male
49280613,24/08/2001,393,US,USD,self-employed,1794632,geographic,married,TX,Corpus Christi,09/03/2015,Male
78934084,06/12/1989,584,US,USD,salaried,1531848,behavioral,married,NJ,Trenton,07/17/2015,Female
72036832,18/03/2000,543,US,USD,self-employed,607996,demographic,married,TN,Nashville,04/06/2017,Female
91784762,26/04/2004,837,US,USD,self-employed,1848746,psychographic,single,KY,Lexington,09/27/2019,Bigender
73292018,02/02/2003,714,US,USD,employed,18846,geographic,married,ND,Bismarck,03/25/2021,Female
75099447,12/10/1989,610,US,USD,self-employed,602114,demographic,married,CA,Irvine,11/24/2020,Male
80984236,11/12/2004,666,US,USD,salaried,1970025,demographic,single,GA,Athens,08/25/2020,Female
50423493,04/07/1997,965,US,USD,employed,1088428,psychographic,single,NY,New York City,12/22/2020,Male
33881585,27/07/1998,84,US,USD,employed,489078,behavioral,single,TX,Houston,07/02/2014,Male
45749501,28/04/2003,488,US,USD,self-employed,1246930,demographic,married,TX,El Paso,10/15/2016,Female
79310540,05/04/1999,229,US,USD,salaried,1302877,behavioral,married,CA,Richmond,09/25/2016,Male
67435662,12/11/1989,516,US,USD,salaried,1055772,psychographic,married,NV,Las Vegas,10/27/2021,Female
75850664,16/02/1994,587,US,USD,self-employed,301043,geographic,separated,MS,Meridian,07/03/2016,Female
42640776,21/04/1996,49,US,USD,self-employed,972550,psychographic,married,AL,Birmingham,08/27/2019,Male
66330590,14/05/2004,212,US,USD,salaried,201487,demographic,separated,FL,Clearwater,09/06/2015,Male
23558986,09/06/1997,985,US,USD,unemployed,1488217,Standard,single,TX,Fort Worth,10/12/2014,Female
67896555,15/03/1998,653,US,USD,salaried,1160217,geographic,separated,VA,Roanoke,12/28/2020,Female
37589824,13/03/1999,164,US,USD,unemployed,1054952,demographic,married,NJ,Newark,03/07/2015,Female
39599168,03/08/2001,83,US,USD,self-employed,510413,behavioral,separated,VA,Reston,06/06/2016,Female
57155795,14/09/1989,752,US,USD,self-employed,527527,geographic,married,TX,Dallas,11/05/2017,Agender
90035152,16/04/1989,726,US,USD,employed,566990,geographic,separated,OH,Toledo,03/12/2018,Male
52214909,19/05/1995,175,US,USD,salaried,1688495,psychographic,separated,OH,Cincinnati,06/15/2015,Female
13798345,28/11/1993,174,US,USD,self-employed,1076439,Standard,separated,TN,Nashville,03/22/2020,Male
78220304,22/01/2000,953,US,USD,employed,756425,behavioral,single,FL,Tampa,08/24/2015,Male
27522673,18/10/2003,849,US,USD,salaried,16260,demographic,separated,TX,Houston,01/18/2020,Female
34214481,09/09/1989,663,US,USD,self-employed,738936,geographic,separated,TX,Fort Worth,07/27/2019,Female
47020565,11/12/1993,62,US,USD,self-employed,221089,demographic,separated,AZ,Phoenix,11/30/2018,Male
69936511,24/12/1995,92,US,USD,unemployed,1596858,demographic,married,FL,Tallahassee,01/14/2015,Female
68249801,27/08/1997,54,US,USD,unemployed,533155,demographic,single,MO,Saint Louis,08/18/2014,Female
65173670,04/05/1995,426,US,USD,employed,1927405,behavioral,married,VA,Roanoke,10/14/2015,Male
60608961,09/11/2002,102,US,USD,employed,916073,psychographic,single,WA,Tacoma,04/14/2018,Male
41068182,30/11/1993,756,US,USD,employed,695861,psychographic,separated,GA,Atlanta,06/03/2019,Male
40200919,16/01/2003,994,US,USD,employed,1773581,psychographic,single,GA,Alpharetta,10/10/2014,Female
50495216,16/05/1993,576,US,USD,salaried,641221,psychographic,single,NY,Albany,04/22/2019,Female
72701430,02/03/1999,988,US,USD,employed,477061,behavioral,married,TX,San Antonio,05/19/2014,Female
16463258,28/06/1995,712,US,USD,unemployed,695820,psychographic,separated,KS,Wichita,07/20/2015,Male
66648052,08/03/1992,231,US,USD,employed,819056,psychographic,separated,DC,Washington,12/27/2018,Male
97032962,16/07/1998,236,US,USD,unemployed,81654,demographic,separated,LA,Metairie,07/20/2015,Non-binary
46431182,27/03/1990,52,US,USD,self-employed,1659037,Standard,married,IL,Chicago,06/18/2015,Female
74672757,20/01/2001,860,US,USD,employed,569365,Standard,single,TN,Murfreesboro,05/05/2016,Female
57132701,17/02/1997,961,US,USD,salaried,734835,demographic,single,TX,Corpus Christi,06/21/2019,Female
15749355,15/01/1994,398,US,USD,salaried,749718,geographic,single,NC,Charlotte,06/02/2016,Female
52844757,12/12/1996,73,US,USD,employed,1340666,demographic,single,GA,Cumming,12/21/2016,Female
61132931,28/09/1989,541,US,USD,self-employed,339539,behavioral,separated,IL,Springfield,06/15/2021,Genderqueer
95230912,29/09/1997,344,US,USD,employed,1130532,psychographic,single,NC,Charlotte,10/15/2015,Male
84232362,23/04/1996,133,US,USD,salaried,1058745,demographic,single,CA,Los Angeles,07/09/2016,Female
85264341,15/10/1996,620,US,USD,employed,531892,Standard,single,VA,Richmond,02/15/2020,Polygender
62584028,09/02/1998,567,US,USD,salaried,1080843,behavioral,married,FL,Sarasota,03/08/2016,Female
95332959,26/06/1997,705,US,USD,self-employed,756961,psychographic,married,MA,Springfield,03/31/2018,Male
76772624,05/01/1996,585,US,USD,salaried,964063,Standard,married,AZ,Gilbert,09/16/2015,Female
29853268,15/12/1997,760,US,USD,self-employed,73384,psychographic,married,CA,Fresno,04/26/2018,Male
14891680,09/12/1989,759,US,USD,salaried,599117,psychographic,married,IN,Indianapolis,12/16/2014,Male
44654084,01/06/1991,328,US,USD,employed,1478722,demographic,married,CA,North Hollywood,11/02/2018,Male
47966744,30/12/1989,683,US,USD,self-employed,1701160,Standard,single,VA,Roanoke,08/13/2021,Female
68403143,25/01/2002,14,US,USD,unemployed,608622,geographic,single,NY,Syracuse,07/09/2017,Female
20048341,26/11/1997,413,US,USD,salaried,761203,geographic,single,FL,Saint Petersburg,11/07/2021,Male
63221300,23/07/1991,201,US,USD,employed,1160662,psychographic,separated,WI,Milwaukee,03/19/2022,Male
75412463,03/09/1989,557,US,USD,self-employed,293652,geographic,married,KY,Lexington,04/12/2020,Male
94205890,19/12/2004,657,US,USD,salaried,1381079,demographic,single,CA,Palmdale,01/08/2019,Male
43327117,19/12/1991,411,US,USD,self-employed,1106080,behavioral,married,FL,Orlando,02/16/2022,Female
68150756,25/06/1990,787,US,USD,self-employed,1853332,Standard,married,CO,Littleton,12/25/2020,Male
82900089,31/01/1991,586,US,USD,self-employed,1257369,Standard,separated,DE,Newark,07/03/2020,Male
67678150,14/04/2001,240,US,USD,self-employed,1224053,Standard,single,FL,Hialeah,10/06/2019,Female
76002239,30/03/2001,92,US,USD,self-employed,758931,demographic,single,OK,Tulsa,05/09/2017,Genderqueer
99757076,18/03/2001,792,US,USD,employed,814016,demographic,separated,TX,Gatesville,07/03/2020,Male
31542232,05/03/1999,10,US,USD,self-employed,1245514,behavioral,separated,MI,Detroit,03/09/2020,Male
78265605,26/02/1993,115,US,USD,employed,1028062,demographic,single,OR,Portland,01/29/2019,Bigender
94239178,20/09/1991,486,US,USD,self-employed,806118,Standard,separated,PA,Scranton,02/14/2015,Male
59563381,23/07/1997,142,US,USD,salaried,560592,geographic,separated,CO,Colorado Springs,04/16/2017,Male
79500811,21/09/1999,915,US,USD,self-employed,1725914,behavioral,single,PA,Erie,11/17/2020,Male
64491483,17/12/1994,705,US,USD,salaried,841624,psychographic,married,AL,Birmingham,10/16/2016,Female
12605265,24/10/1998,911,US,USD,salaried,1991895,behavioral,separated,OH,Toledo,05/23/2020,Female
28715277,01/07/2004,463,US,USD,salaried,1989662,Standard,separated,NV,Las Vegas,10/02/2014,Male
84430610,24/01/1990,146,US,USD,self-employed,674148,geographic,single,FL,Miami,01/01/2016,Female
35766788,06/02/2001,311,US,USD,self-employed,1766656,geographic,separated,OH,Cincinnati,01/28/2021,Male
65497065,08/01/2000,308,US,USD,self-employed,58903,demographic,single,MS,Jackson,08/30/2021,Genderfluid
61311870,01/02/1998,658,US,USD,self-employed,1558183,demographic,single,DC,Washington,06/15/2014,Male
90710098,31/05/1993,506,US,USD,employed,1208895,demographic,married,TX,Houston,10/30/2018,Male
60828428,02/06/1990,400,US,USD,unemployed,1933597,geographic,separated,AZ,Phoenix,11/09/2015,Female
97035495,02/12/1994,332,US,USD,salaried,895894,behavioral,separated,IN,Fort Wayne,08/16/2014,Female
90685015,15/01/2001,240,US,USD,unemployed,332666,psychographic,single,MI,Saginaw,04/23/2015,Male
77719523,13/05/1999,325,US,USD,unemployed,290412,psychographic,married,MO,Saint Louis,11/13/2016,Female
82932037,26/02/2005,998,US,USD,employed,937670,behavioral,single,DC,Washington,12/22/2017,Male
88067490,07/11/2001,210,US,USD,self-employed,286638,behavioral,single,MT,Helena,12/26/2019,Female
13247531,16/01/1997,567,US,USD,employed,1241685,behavioral,separated,NC,Gastonia,12/14/2017,Male
69965767,27/04/1990,664,US,USD,self-employed,184035,demographic,single,WA,Seattle,08/21/2016,Male
83550593,18/11/1999,100,US,USD,self-employed,42029,demographic,married,MN,Saint Paul,05/17/2015,Male
32190201,10/07/1994,459,US,USD,unemployed,1358893,Standard,married,TX,El Paso,08/09/2020,Female
35966881,21/04/1996,485,US,USD,self-employed,570012,demographic,married,CA,Bakersfield,06/19/2018,Female
77479705,25/01/2001,757,US,USD,unemployed,234468,demographic,single,TX,El Paso,02/23/2022,Male
30687782,28/05/1993,453,US,USD,self-employed,876413,geographic,married,CA,Sacramento,12/28/2020,Female
27049816,18/01/1997,238,US,USD,self-employed,474507,psychographic,separated,DC,Washington,08/04/2015,Male
74963422,09/12/1993,910,US,USD,unemployed,1347569,psychographic,separated,FL,Pompano Beach,02/12/2020,Male
41121740,03/10/2000,412,US,USD,unemployed,1418412,behavioral,separated,TX,Waco,12/13/2016,Polygender
65542708,04/06/1999,963,US,USD,salaried,918016,geographic,married,FL,Homestead,06/20/2016,Female
25696951,22/11/1990,848,US,USD,salaried,494399,demographic,single,TX,Houston,06/13/2016,Male
74510625,15/05/2000,38,US,USD,self-employed,1792355,geographic,married,AL,Birmingham,05/05/2015,Female
62540984,14/04/1992,688,US,USD,salaried,1154443,geographic,single,IA,Davenport,11/27/2014,Female
99136150,15/04/1993,799,US,USD,employed,159860,Standard,married,NH,Portsmouth,06/06/2015,Male
36527790,22/04/1993,640,US,USD,employed,207381,demographic,separated,NY,New York City,04/10/2020,Female
86049130,17/03/1995,421,US,USD,salaried,358058,geographic,separated,NY,Syracuse,05/15/2014,Male
56463571,07/01/2001,160,US,USD,salaried,1659804,Standard,single,DC,Washington,01/25/2018,Female
30889780,07/06/1995,395,US,USD,employed,1386083,behavioral,single,MI,Grand Rapids,09/14/2020,Female
35748273,31/05/1997,176,US,USD,self-employed,1554161,psychographic,separated,FL,Jacksonville,12/05/2020,Male
65044255,18/08/1993,145,US,USD,unemployed,729336,behavioral,separated,NJ,Elizabeth,01/16/2017,Male
66135921,03/09/1991,817,US,USD,unemployed,433212,Standard,married,TX,Arlington,04/13/2020,Female
39663712,10/04/2000,945,US,USD,employed,224957,behavioral,single,IL,Chicago,06/30/2021,Male
80305500,07/11/2002,375,US,USD,unemployed,125910,demographic,single,TX,Houston,02/05/2016,Female
28935134,04/12/1989,741,US,USD,employed,524931,behavioral,single,MI,Lansing,10/27/2020,Male
30025279,28/12/1990,432,US,USD,self-employed,848175,demographic,married,OH,Cleveland,11/11/2015,Female
