customerNumber (CIF),dateOfBirth,branchNumber,citizenshipCode,currCountryCode,employmentStatus,incomeInThousands,marketSegment,maritalStatus,stateCode,City,customerOpeningDate,Gender
65825572,14/04/1992,924,US,USD,salaried,274316,behavioral,separated,UT,Salt Lake City,10/27/2014,Female
80868137,08/11/2000,594,US,USD,salaried,1385550,Standard,separated,FL,Miami,10/31/2014,Female
79846038,12/04/1999,619,US,USD,employed,1040456,demographic,single,CT,Stamford,04/19/2017,Female
92962345,11/03/2001,720,US,USD,unemployed,1390625,behavioral,single,IL,Springfield,04/05/2020,Male
26004495,05/03/1996,409,US,USD,self-employed,67061,Standard,separated,AZ,Phoenix,04/16/2016,Female
22000040,17/10/2004,965,US,USD,employed,494579,demographic,single,OR,Portland,05/18/2019,Female
93128378,23/04/1993,814,US,USD,unemployed,854632,psychographic,married,FL,Pensacola,05/25/2016,Female
65626043,02/06/1989,563,US,USD,salaried,1973680,behavioral,single,WA,Vancouver,02/08/2015,Male
90455017,25/04/2003,722,US,USD,self-employed,758374,psychographic,separated,TX,El Paso,02/27/2015,Male
40947263,20/11/1991,529,US,USD,self-employed,523545,Standard,married,FL,Orlando,09/24/2019,Female
84794717,24/06/2001,853,US,USD,unemployed,433350,psychographic,single,KY,Louisville,04/19/2016,Male
53423002,22/12/1990,567,US,USD,salaried,1888490,geographic,married,IL,Rockford,09/24/2019,Female
39233981,21/12/2004,603,US,USD,self-employed,199397,Standard,married,FL,Pensacola,09/07/2017,Male
80869859,04/09/2004,958,US,USD,unemployed,857733,demographic,married,TN,Knoxville,08/16/2018,Female
27192273,10/01/1994,816,US,USD,self-employed,170638,behavioral,single,WA,Tacoma,12/14/2018,Female
16646553,04/06/2002,94,US,USD,employed,244849,demographic,single,CA,San Francisco,04/17/2020,Male
87936918,16/05/1995,631,US,USD,self-employed,1120822,geographic,single,PA,Pittsburgh,10/12/2015,Male
29842104,25/10/2000,410,US,USD,self-employed,101985,behavioral,separated,HI,Honolulu,01/15/2020,Female
62633347,19/12/1990,675,US,USD,unemployed,393544,psychographic,married,AZ,Phoenix,02/20/2019,Female
42587971,26/12/2001,749,US,USD,self-employed,56652,geographic,married,MI,Lansing,07/08/2018,Male
17362572,11/10/2003,649,US,USD,salaried,970321,Standard,married,TX,El Paso,02/18/2018,Male
22964272,11/07/1991,301,US,USD,employed,1323859,behavioral,single,IL,Carol Stream,11/05/2014,Female
25704022,25/09/1992,564,US,USD,salaried,299403,demographic,married,OH,Columbus,05/22/2016,Male
68863480,30/01/1993,115,US,USD,salaried,760598,Standard,married,TX,Katy,10/09/2014,Male
39003096,09/04/1998,598,US,USD,salaried,1670753,psychographic,married,FL,Orlando,06/03/2020,Female
83509631,07/03/1990,116,US,USD,unemployed,781768,geographic,single,NY,Jamaica,02/18/2020,Male
67920000,15/02/1990,816,US,USD,employed,1258291,psychographic,single,CT,New Haven,01/17/2020,Polygender
71081260,30/12/1990,48,US,USD,self-employed,353014,behavioral,single,TN,Nashville,10/12/2018,Female
84604977,16/06/2000,89,US,USD,self-employed,920362,demographic,married,WA,Seattle,05/16/2017,Female
73544109,14/06/2000,35,US,USD,salaried,1635727,behavioral,single,NY,New York City,07/13/2021,Female
32513178,07/07/1999,838,US,USD,self-employed,890543,behavioral,separated,IA,Davenport,10/09/2017,Male
39271974,12/04/2000,279,US,USD,employed,1252751,psychographic,separated,NC,Durham,06/25/2018,Male
53868968,09/12/1989,921,US,USD,salaried,412731,Standard,separated,CA,Oakland,01/03/2022,Female
47540457,16/12/1995,722,US,USD,unemployed,340751,Standard,separated,TX,Texarkana,10/08/2015,Female
65235554,16/07/1995,592,US,USD,unemployed,111613,geographic,separated,WI,Madison,09/03/2015,Female
52892430,02/10/1991,317,US,USD,salaried,1294894,demographic,separated,CO,Denver,03/27/2020,Male
76515052,21/05/1996,818,US,USD,employed,583820,behavioral,separated,MA,Boston,07/24/2019,Bigender
77762306,28/04/2004,633,US,USD,salaried,718861,geographic,single,NY,New York City,01/26/2018,Female
69333907,15/12/1998,78,US,USD,self-employed,362962,demographic,single,LA,New Orleans,04/12/2014,Male
64567316,29/08/1997,203,US,USD,salaried,1057590,Standard,separated,MO,Saint Louis,02/14/2015,Female
63779712,12/01/2005,291,US,USD,employed,1830238,psychographic,separated,MI,Muskegon,12/16/2021,Non-binary
91386887,18/03/2005,146,US,USD,employed,294047,Standard,married,DC,Washington,08/01/2018,Male
36139606,09/01/1992,59,US,USD,self-employed,774417,geographic,married,TX,Dallas,12/05/2019,Female
47897454,27/11/1994,104,US,USD,unemployed,731915,psychographic,single,VA,Richmond,06/22/2019,Female
60664034,17/12/2004,113,US,USD,self-employed,1135632,demographic,single,CO,Greeley,11/14/2017,Male
65301493,16/02/1991,918,US,USD,employed,1023024,Standard,separated,PA,Philadelphia,07/14/2019,Polygender
43317351,29/12/1991,309,US,USD,self-employed,198846,Standard,married,MO,Saint Louis,08/03/2014,Genderqueer
39414501,29/05/1999,274,US,USD,unemployed,1515470,demographic,single,MN,Rochester,04/21/2021,Genderqueer
26797650,24/03/2001,516,US,USD,salaried,447284,Standard,separated,AZ,Phoenix,05/04/2020,Female
42287245,21/11/2003,62,US,USD,unemployed,684772,geographic,separated,OH,Dayton,10/31/2020,Male
70328102,19/09/1991,846,US,USD,employed,1009273,psychographic,married,AL,Birmingham,11/28/2018,Male
61246241,01/03/1990,24,US,USD,employed,793281,behavioral,separated,CA,Riverside,12/12/2018,Female
31029630,01/06/2003,986,US,USD,self-employed,1291647,psychographic,married,CA,San Diego,11/22/2020,Male
53474450,19/08/1990,548,US,USD,self-employed,659231,behavioral,single,OR,Portland,11/28/2021,Female
19179380,09/01/1997,637,US,USD,self-employed,1512146,demographic,single,FL,Pinellas Park,10/26/2016,Female
76258017,31/03/1999,467,US,USD,employed,963023,behavioral,married,CO,Denver,08/12/2016,Male
38331368,11/02/1996,387,US,USD,salaried,180486,geographic,single,FL,Hialeah,10/22/2021,Female
45131808,27/06/1999,175,US,USD,employed,771452,psychographic,separated,NM,Albuquerque,10/24/2018,Male
28343337,03/12/1990,796,US,USD,unemployed,1844187,geographic,separated,MA,Boston,12/16/2016,Male
20844281,04/07/1996,602,US,USD,salaried,800417,demographic,single,PA,Philadelphia,10/05/2015,Male
90974315,28/02/1999,959,US,USD,unemployed,972989,demographic,single,NY,New York City,02/24/2019,Female
75017419,18/10/1993,668,US,USD,self-employed,717111,demographic,married,TX,Houston,07/30/2020,Male
80142879,14/08/1993,23,US,USD,employed,338221,demographic,separated,GA,Columbus,03/27/2016,Female
52999625,30/09/1995,410,US,USD,employed,923084,behavioral,separated,AK,Fairbanks,10/30/2016,Female
53844906,17/08/1989,182,US,USD,self-employed,336429,Standard,separated,AR,Little Rock,06/09/2019,Female
50138237,19/05/1997,539,US,USD,salaried,1977058,behavioral,separated,FL,Clearwater,02/03/2016,Agender
68405457,13/07/2002,71,US,USD,self-employed,583818,behavioral,single,OH,Columbus,11/30/2019,Male
92913540,01/11/1992,794,US,USD,salaried,1131762,psychographic,single,FL,Lake Worth,03/18/2016,Bigender
80721787,05/08/2002,491,US,USD,self-employed,1490361,Standard,separated,NV,Las Vegas,06/14/2015,Female
51772373,29/10/1992,217,US,USD,salaried,610623,Standard,single,DC,Washington,08/09/2019,Female
16701007,17/10/1991,647,US,USD,self-employed,792871,Standard,single,TX,Houston,07/31/2014,Female
13443330,12/05/2004,953,US,USD,salaried,1102984,psychographic,married,AR,Little Rock,09/10/2021,Male
28476634,01/08/2004,126,US,USD,self-employed,1350683,psychographic,married,TX,Houston,02/27/2016,Female
90255044,06/12/1998,454,US,USD,unemployed,410303,Standard,married,GA,Valdosta,09/19/2017,Male
91151901,13/02/1999,661,US,USD,unemployed,475068,demographic,married,NM,Santa Fe,11/25/2016,Polygender
36057741,14/08/2000,421,US,USD,salaried,1655581,demographic,married,CT,Danbury,11/24/2021,Male
18482507,07/07/2002,355,US,USD,salaried,179261,Standard,separated,OK,Tulsa,10/12/2019,Female
12147239,10/05/1993,554,US,USD,salaried,1618860,Standard,single,FL,West Palm Beach,12/17/2017,Female
13804814,18/11/2001,768,US,USD,self-employed,1428326,demographic,married,TN,Memphis,12/22/2016,Female
80817206,17/08/2002,854,US,USD,unemployed,1382561,Standard,married,DC,Washington,10/29/2016,Female
13793120,24/07/1998,935,US,USD,salaried,1101997,behavioral,married,MN,Minneapolis,12/15/2020,Female
98629870,26/11/1996,223,US,USD,self-employed,580581,psychographic,married,OH,Akron,04/22/2019,Male
54317633,04/01/1991,811,US,USD,unemployed,649109,geographic,single,TX,El Paso,03/16/2019,Male
54492237,08/01/1994,882,US,USD,unemployed,765594,geographic,married,NJ,Paterson,09/06/2017,Male
90334448,03/06/1995,578,US,USD,self-employed,236335,psychographic,married,FL,Miami,11/12/2015,Female
96193634,12/03/2002,216,US,USD,salaried,1396307,Standard,single,CT,New Haven,01/04/2020,Male
87929797,01/04/2001,414,US,USD,salaried,1410432,geographic,married,TX,Houston,03/17/2019,Bigender
11811589,14/05/1994,368,US,USD,employed,149398,psychographic,married,WA,Seattle,07/28/2017,Female
33201428,14/07/1993,370,US,USD,self-employed,108995,behavioral,single,TX,Houston,01/08/2016,Female
40062998,31/01/2000,174,US,USD,employed,376994,geographic,separated,CA,Oakland,01/07/2018,Genderqueer
72884059,25/12/1999,132,US,USD,self-employed,1365290,geographic,separated,GA,Macon,02/19/2018,Male
15479371,20/11/1997,420,US,USD,self-employed,1769492,demographic,single,DC,Washington,04/16/2021,Female
79807847,05/07/1992,329,US,USD,self-employed,1358745,Standard,separated,OH,Toledo,10/30/2019,Male
12484953,21/09/1991,151,US,USD,self-employed,961836,psychographic,married,NY,Syracuse,04/29/2021,Male
42277083,02/10/1996,254,US,USD,employed,966439,behavioral,married,CA,Palmdale,10/11/2017,Polygender
81511415,29/03/2003,190,US,USD,self-employed,888129,psychographic,separated,TX,Irving,12/17/2015,Male
99414194,26/11/1994,155,US,USD,unemployed,59104,behavioral,separated,CA,San Francisco,06/22/2015,Female
44075750,09/03/2004,916,US,USD,unemployed,1633955,demographic,single,NC,Winston Salem,11/04/2017,Female
33390816,07/12/1997,625,US,USD,salaried,1462953,geographic,married,DC,Washington,01/31/2015,Male
62450649,11/04/1996,825,US,USD,unemployed,904923,demographic,married,CT,New Haven,12/13/2015,Female
67316156,08/03/2004,710,US,USD,self-employed,415934,psychographic,single,MD,Frederick,10/26/2018,Male
29566514,03/02/2003,654,US,USD,employed,1664559,psychographic,single,AZ,Tucson,03/11/2017,Female
97859680,23/09/1991,434,US,USD,unemployed,1705753,demographic,married,AZ,Mesa,06/18/2017,Male
18153865,20/09/1998,6,US,USD,unemployed,1574328,behavioral,single,CA,Fresno,01/07/2017,Female
55078754,22/11/1990,823,US,USD,unemployed,1368046,Standard,separated,AL,Birmingham,10/19/2017,Male
52340984,29/04/1994,432,US,USD,employed,70827,demographic,married,MO,Kansas City,02/23/2022,Female
38406851,24/12/1997,108,US,USD,salaried,960019,psychographic,single,TX,San Antonio,12/07/2017,Female
55754720,20/07/1993,890,US,USD,employed,1569879,geographic,separated,MS,Jackson,11/05/2018,Female
63991105,13/01/2003,275,US,USD,unemployed,1034143,demographic,separated,MD,Baltimore,11/18/2017,Female
72446962,08/11/1989,612,US,USD,salaried,452560,demographic,separated,OR,Salem,08/11/2020,Female
64182920,01/02/1991,618,US,USD,self-employed,1910674,behavioral,separated,AL,Birmingham,07/07/2020,Female
17501403,10/09/1991,333,US,USD,salaried,1811235,behavioral,single,HI,Honolulu,11/03/2015,Female
80645452,25/09/1998,224,US,USD,unemployed,1437412,behavioral,separated,DC,Washington,09/01/2019,Male
17381144,28/11/1993,975,US,USD,self-employed,880301,demographic,separated,PA,Philadelphia,09/12/2015,Female
58124235,10/10/1993,666,US,USD,unemployed,868476,geographic,single,OK,Norman,12/07/2018,Male
83576981,28/07/1992,564,US,USD,self-employed,1607400,psychographic,married,TX,Amarillo,10/10/2015,Male
74512710,29/08/1993,639,US,USD,employed,148774,Standard,married,MN,Minneapolis,05/19/2018,Female
74183125,12/11/1997,140,US,USD,employed,1052805,psychographic,married,VA,Virginia Beach,02/14/2015,Genderfluid
70178398,19/08/1999,168,US,USD,employed,925083,behavioral,married,GA,Macon,02/12/2016,Female
55905089,12/04/1995,989,US,USD,salaried,843364,geographic,married,GA,Savannah,09/26/2018,Male
27473555,25/04/1994,39,US,USD,salaried,485805,demographic,single,WV,Huntington,11/08/2021,Female
46195587,18/05/1989,56,US,USD,unemployed,209552,behavioral,single,MS,Jackson,05/15/2020,Female
68128143,14/03/1990,219,US,USD,unemployed,1143928,geographic,married,IL,Springfield,09/02/2021,Female
25985170,26/04/2003,479,US,USD,salaried,507053,Standard,single,NE,Omaha,01/30/2015,Female
46876944,27/12/1996,745,US,USD,self-employed,633724,geographic,separated,TN,Memphis,10/09/2019,Female
67505435,21/09/1991,536,US,USD,self-employed,933777,psychographic,single,MA,Springfield,09/26/2020,Female
78139510,06/10/2002,44,US,USD,self-employed,560380,behavioral,married,PA,Valley Forge,07/07/2015,Male
82004101,11/03/1993,282,US,USD,unemployed,1399777,Standard,single,TX,Austin,02/20/2018,Female
28529313,19/10/1999,358,US,USD,salaried,392753,Standard,separated,KY,Louisville,06/30/2014,Male
49973309,11/09/1994,141,US,USD,salaried,544007,behavioral,separated,TX,Waco,11/25/2015,Male
16804997,26/10/1993,250,US,USD,unemployed,72968,behavioral,married,WA,Spokane,08/18/2020,Male
32050248,25/06/2003,824,US,USD,salaried,618315,behavioral,separated,NC,Raleigh,11/09/2014,Male
95428097,25/09/1992,630,US,USD,employed,1474953,behavioral,single,WI,Madison,12/29/2021,Male
13406253,22/11/2000,972,US,USD,unemployed,439151,Standard,separated,CA,Sacramento,12/08/2019,Female
68007299,27/10/2001,624,US,USD,salaried,684245,psychographic,single,PA,Harrisburg,07/03/2021,Female
82227134,14/01/2001,146,US,USD,self-employed,1592799,demographic,married,GA,Atlanta,03/06/2020,Male
31458604,25/05/1991,982,US,USD,self-employed,445536,geographic,single,CA,North Hollywood,11/12/2014,Female
94646710,05/01/1992,463,US,USD,unemployed,182689,psychographic,separated,CA,Anaheim,12/19/2014,Male
28294066,05/07/1996,961,US,USD,employed,1797977,geographic,married,NV,Reno,03/30/2015,Male
70018915,28/02/1990,703,US,USD,employed,566505,Standard,separated,NY,Buffalo,10/07/2016,Female
79226937,14/12/2003,826,US,USD,self-employed,942834,Standard,separated,AL,Mobile,07/13/2017,Female
68992402,08/11/2000,843,US,USD,unemployed,35386,psychographic,single,FL,Ocala,12/02/2020,Female
24678257,09/12/1997,465,US,USD,unemployed,1463639,psychographic,married,WA,Spokane,05/30/2017,Female
48136227,16/01/1995,865,US,USD,self-employed,1775710,behavioral,married,MO,Saint Louis,11/16/2017,Bigender
51883107,11/07/1994,913,US,USD,employed,1248908,psychographic,married,VA,Roanoke,02/19/2017,Male
55922176,12/06/1992,651,US,USD,employed,1919205,Standard,married,MA,Boston,10/30/2014,Male
75143091,17/07/1990,674,US,USD,self-employed,698968,demographic,separated,MA,Worcester,02/02/2015,Male
30506505,25/10/1996,901,US,USD,salaried,1112607,geographic,married,PA,Lancaster,12/19/2019,Female
51726935,08/04/1997,244,US,USD,employed,1398833,behavioral,married,DC,Washington,03/22/2019,Male
16931418,23/09/1991,79,US,USD,unemployed,564192,geographic,separated,TX,Amarillo,09/01/2018,Male
54262530,27/02/1990,70,US,USD,unemployed,802890,Standard,married,CA,Los Angeles,11/13/2020,Agender
39379015,12/06/1995,337,US,USD,unemployed,162336,behavioral,separated,OH,Cleveland,10/15/2015,Male
48048260,16/09/2003,868,US,USD,unemployed,1818174,psychographic,separated,TX,El Paso,06/02/2021,Female
81721551,01/03/1999,344,US,USD,salaried,821423,behavioral,married,DC,Washington,01/23/2022,Female
39947511,20/08/1993,269,US,USD,unemployed,1197585,demographic,married,MN,Minneapolis,10/18/2017,Female
77444420,27/05/2003,86,US,USD,employed,1101973,behavioral,single,CT,Stamford,03/11/2021,Male
99435785,27/05/1991,882,US,USD,self-employed,86322,behavioral,single,DC,Washington,01/14/2016,Male
91835562,24/12/2002,471,US,USD,salaried,701028,behavioral,separated,CA,Orange,03/17/2018,Male
69885810,12/02/2005,586,US,USD,self-employed,1076401,Standard,married,TX,Corpus Christi,07/22/2019,Male
65582175,03/10/2000,314,US,USD,employed,1310553,psychographic,single,OK,Tulsa,05/10/2021,Female
30751863,06/06/1999,831,US,USD,salaried,1390122,psychographic,separated,IL,Palatine,04/25/2017,Female
85725208,22/09/2000,878,US,USD,salaried,300703,Standard,married,IL,Rockford,10/04/2020,Female
24718704,29/03/2001,432,US,USD,self-employed,1412150,behavioral,married,CA,San Jose,07/29/2017,Female
42053351,28/10/1992,629,US,USD,self-employed,724773,Standard,single,CA,Berkeley,05/13/2020,Female
65283353,18/11/1992,819,US,USD,self-employed,1310564,geographic,married,NY,Bronx,02/18/2021,Female
79218897,03/03/2001,861,US,USD,salaried,546350,demographic,married,CA,Long Beach,08/24/2018,Male
65663636,09/03/2005,666,US,USD,employed,1762370,behavioral,separated,GA,Augusta,09/23/2017,Polygender
83772263,08/07/1992,34,US,USD,employed,1273992,psychographic,separated,UT,Salt Lake City,03/23/2019,Male
11283856,24/03/1993,71,US,USD,salaried,126114,behavioral,married,OR,Salem,02/23/2020,Female
38842698,28/02/2003,553,US,USD,salaried,1289281,psychographic,single,TN,Knoxville,04/29/2020,Male
23275194,13/10/1990,104,US,USD,unemployed,1585079,Standard,married,FL,Pensacola,06/03/2018,Female
74824686,09/02/2000,309,US,USD,salaried,1078912,geographic,married,OH,Youngstown,06/26/2016,Female
82514372,05/01/1997,99,US,USD,unemployed,1499080,behavioral,single,CA,Sacramento,03/20/2021,Female
67080950,30/04/2002,933,US,USD,self-employed,1789528,psychographic,separated,MA,Boston,12/25/2021,Female
23771442,20/09/2002,78,US,USD,self-employed,1460169,psychographic,married,FL,Winter Haven,01/27/2019,Male
99757935,05/10/1991,952,US,USD,employed,1816108,behavioral,separated,TX,Texarkana,10/31/2014,Female
90105307,17/02/1993,195,US,USD,unemployed,817187,Standard,separated,TN,Knoxville,05/12/2018,Female
66769541,29/12/1995,69,US,USD,employed,1642829,geographic,married,DC,Washington,01/10/2016,Male
70584659,27/03/1995,591,US,USD,self-employed,833153,geographic,married,CA,Los Angeles,03/06/2022,Male
28811123,20/07/1990,657,US,USD,unemployed,223725,geographic,married,NE,Omaha,12/24/2016,Male
73019657,06/03/1996,389,US,USD,employed,1092219,geographic,single,KS,Wichita,10/04/2017,Male
45971809,11/04/1999,965,US,USD,employed,692620,Standard,married,SD,Sioux Falls,02/27/2017,Male
43943763,09/10/1991,929,US,USD,unemployed,1086583,Standard,married,TX,El Paso,04/28/2017,Female
67029446,19/04/1994,152,US,USD,salaried,1857291,Standard,single,AL,Birmingham,07/09/2016,Male
39722931,04/10/2003,145,US,USD,employed,476523,demographic,married,NY,Bronx,06/11/2017,Male
25867581,09/01/1995,392,US,USD,salaried,1254641,demographic,married,CA,Richmond,09/18/2014,Female
62921313,25/06/1995,950,US,USD,self-employed,1872866,psychographic,single,IL,Champaign,11/25/2018,Genderqueer
72107860,31/03/2005,368,US,USD,unemployed,257915,behavioral,single,OR,Portland,10/08/2016,Male
23671522,28/07/1995,302,US,USD,employed,1181751,behavioral,single,MN,Saint Paul,08/03/2017,Female
57889653,03/02/1993,507,US,USD,self-employed,846809,Standard,single,NY,New York City,04/11/2016,Female
89591415,18/07/1989,867,US,USD,unemployed,1559213,psychographic,married,CA,Sacramento,04/03/2017,Female
74752104,17/09/2004,799,US,USD,self-employed,480932,psychographic,separated,WI,Madison,12/25/2020,Female
53163574,16/07/1990,577,US,USD,employed,1811827,geographic,separated,FL,Fort Lauderdale,10/16/2019,Genderfluid
24666337,09/08/2003,265,US,USD,employed,1202960,Standard,separated,OH,Cleveland,07/23/2019,Male
82337380,24/04/1997,613,US,USD,unemployed,1922686,demographic,separated,TX,Irving,04/26/2019,Male
91177205,15/10/1989,480,US,USD,unemployed,1721915,geographic,married,OK,Oklahoma City,12/07/2015,Male
64175929,04/04/2004,524,US,USD,self-employed,723063,geographic,single,OH,Cincinnati,05/25/2014,Male
41136634,31/10/1999,795,US,USD,employed,340808,demographic,married,VA,Arlington,11/07/2016,Male
16190229,03/01/1991,237,US,USD,employed,419781,demographic,separated,TX,Dallas,04/19/2016,Male
54646388,22/04/1998,629,US,USD,self-employed,653288,demographic,married,TN,Chattanooga,10/23/2020,Bigender
23283622,16/11/2002,860,US,USD,unemployed,73768,psychographic,married,WA,Seattle,11/17/2016,Female
64930141,28/01/1995,359,US,USD,salaried,1876992,behavioral,married,TX,Dallas,11/28/2017,Female
96773922,23/08/1995,840,US,USD,self-employed,1823255,Standard,separated,OH,Canton,08/06/2014,Male
93011017,25/10/1994,483,US,USD,employed,1339002,geographic,separated,LA,New Orleans,08/16/2020,Male
25316189,22/06/1991,66,US,USD,salaried,1287727,geographic,married,CA,Santa Monica,03/06/2020,Bigender
27424492,23/10/1991,596,US,USD,salaried,42537,demographic,married,FL,Jacksonville,05/30/2014,Male
58476635,31/05/1990,68,US,USD,salaried,1126296,demographic,single,MA,Boston,03/25/2016,Male
45823971,29/09/1990,997,US,USD,employed,847643,Standard,married,WI,Madison,12/27/2020,Female
16314846,17/05/2000,890,US,USD,salaried,1107892,behavioral,separated,GA,Atlanta,08/24/2018,Female
59022073,15/10/1990,187,US,USD,employed,31063,Standard,single,TN,Memphis,02/14/2019,Female
42525941,28/07/2004,528,US,USD,employed,887927,demographic,single,FL,Fort Lauderdale,08/03/2016,Male
14224043,21/05/1998,707,US,USD,employed,985555,psychographic,single,WA,Kent,03/30/2019,Female
48072135,17/08/1998,25,US,USD,employed,1437735,psychographic,married,NJ,Jersey City,07/04/2015,Male
40811076,13/06/2004,697,US,USD,unemployed,370364,behavioral,married,CT,Stamford,05/18/2015,Female
19326314,19/09/2003,478,US,USD,self-employed,235502,psychographic,married,TX,Dallas,03/08/2022,Female
97786620,26/10/1989,603,US,USD,self-employed,111544,behavioral,married,FL,Spring Hill,06/25/2017,Male
66855838,15/02/2004,954,US,USD,self-employed,1162748,demographic,separated,NV,Las Vegas,07/23/2015,Female
53100820,10/08/1998,783,US,USD,salaried,1417548,behavioral,single,TX,El Paso,07/19/2019,Male
71745572,02/05/1999,688,US,USD,employed,377941,Standard,married,TX,El Paso,09/04/2019,Male
13035366,21/07/1998,933,US,USD,self-employed,1728467,demographic,married,IN,Indianapolis,06/21/2018,Female
71541231,11/07/1993,523,US,USD,self-employed,820332,geographic,single,FL,Naples,07/14/2021,Female
69400616,15/01/1996,782,US,USD,employed,1838544,geographic,separated,OH,Dayton,05/16/2016,Female
83688235,04/05/1993,625,US,USD,self-employed,433686,psychographic,married,OH,Canton,12/09/2018,Male
44652361,23/10/1993,776,US,USD,self-employed,738588,behavioral,married,NJ,Newark,08/13/2019,Male
79760368,12/09/1990,665,US,USD,self-employed,152505,demographic,separated,NY,New York City,10/28/2014,Female
46827950,21/09/2004,741,US,USD,self-employed,467665,behavioral,single,TX,Fort Worth,09/04/2017,Female
84572041,22/07/1991,429,US,USD,salaried,785368,demographic,married,LA,Metairie,05/25/2014,Female
92990471,11/09/2004,135,US,USD,employed,1802230,psychographic,married,CO,Denver,10/08/2018,Polygender
12237029,28/04/1996,438,US,USD,self-employed,64115,Standard,married,DE,Wilmington,03/06/2022,Female
26572016,30/09/2004,509,US,USD,self-employed,370925,Standard,single,MS,Hattiesburg,09/23/2020,Male
40688395,12/10/2003,50,US,USD,salaried,328801,psychographic,separated,CA,Oakland,12/20/2018,Female
90163655,17/09/1989,390,US,USD,self-employed,1512201,geographic,married,TN,Chattanooga,07/06/2016,Genderfluid
68661945,10/02/1997,400,US,USD,salaried,1027113,behavioral,married,FL,Orlando,05/17/2015,Female
83059438,31/08/2001,329,US,USD,salaried,1204808,demographic,single,CA,Los Angeles,03/09/2017,Male
97445412,02/10/2003,671,US,USD,self-employed,729069,demographic,single,KS,Topeka,09/29/2019,Male
17005037,05/05/1992,367,US,USD,salaried,125415,demographic,separated,IN,Evansville,09/19/2015,Male
78571387,04/09/1991,224,US,USD,unemployed,71301,psychographic,separated,WA,Tacoma,04/15/2021,Male
41018707,14/02/1990,847,US,USD,employed,1146865,demographic,separated,WA,Spokane,07/05/2017,Genderqueer
83292245,06/07/1994,955,US,USD,self-employed,1620947,geographic,single,MA,Boston,06/06/2018,Female
63020283,12/03/1992,305,US,USD,self-employed,1941127,Standard,married,AK,Anchorage,03/19/2018,Female
83863806,21/04/1995,575,US,USD,unemployed,1429522,psychographic,separated,FL,Naples,02/14/2019,Male
21466868,02/03/2002,680,US,USD,unemployed,971587,demographic,single,TX,Wichita Falls,09/08/2020,Male
16875178,08/06/1992,1000,US,USD,employed,1984779,psychographic,married,IL,Springfield,12/11/2021,Female
96899006,25/12/2004,826,US,USD,employed,1426265,Standard,married,LA,Monroe,05/07/2016,Female
95355587,21/05/1999,520,US,USD,unemployed,565757,demographic,single,OH,Cleveland,12/24/2015,Male
76194488,27/11/2002,150,US,USD,salaried,1726132,behavioral,separated,AZ,Phoenix,08/01/2017,Male
41492503,21/09/1996,168,US,USD,salaried,1304568,Standard,single,NY,Flushing,07/15/2017,Male
46499444,05/01/1992,144,US,USD,self-employed,352546,Standard,married,NC,Winston Salem,01/13/2020,Male
34494040,28/05/1997,391,US,USD,unemployed,1141958,psychographic,single,DC,Washington,02/28/2018,Male
95828174,03/09/1994,943,US,USD,employed,868410,geographic,married,GA,Decatur,08/03/2018,Agender
28443407,05/12/1994,126,US,USD,unemployed,1199246,demographic,married,TX,El Paso,11/13/2019,Non-binary
69337079,19/06/1993,813,US,USD,self-employed,1234595,geographic,married,MA,Boston,10/26/2019,Male
96265952,06/05/2002,893,US,USD,self-employed,116941,behavioral,married,AL,Birmingham,10/17/2017,Male
93286637,16/05/1993,423,US,USD,self-employed,1896862,geographic,married,NY,New York City,11/17/2021,Male
82200090,21/04/2003,584,US,USD,self-employed,1073685,behavioral,separated,DC,Washington,06/12/2019,Agender
88695047,10/10/1999,669,US,USD,unemployed,1614513,psychographic,single,NY,Syracuse,01/04/2021,Male
47640528,05/11/1998,145,US,USD,salaried,434651,Standard,married,GA,Atlanta,09/16/2020,Male
67402786,22/10/2003,472,US,USD,employed,1197599,Standard,separated,CA,Oakland,05/27/2017,Male
21686146,23/08/1993,186,US,USD,self-employed,1034035,behavioral,single,NY,Jamaica,04/03/2017,Female
30589989,28/01/1999,649,US,USD,employed,1004595,Standard,separated,MO,Saint Joseph,01/06/2017,Male
82457606,05/06/2004,362,US,USD,employed,1556121,behavioral,married,IN,Fort Wayne,09/27/2017,Male
92702666,10/07/2004,162,US,USD,unemployed,228515,Standard,separated,DC,Washington,12/26/2020,Female
19860831,29/09/1995,579,US,USD,employed,994505,demographic,married,WA,Seattle,02/13/2022,Female
36373003,08/10/1991,365,US,USD,unemployed,966228,behavioral,married,OH,Columbus,06/17/2020,Female
17174327,23/04/1996,765,US,USD,unemployed,684016,geographic,separated,DC,Washington,08/08/2017,Male
12337592,30/11/1992,348,US,USD,salaried,1748338,Standard,single,FL,Ocala,01/07/2020,Male
44237666,09/06/1994,307,US,USD,salaried,170862,behavioral,separated,TX,Dallas,11/10/2014,Female
79129468,14/12/2002,529,US,USD,salaried,172005,behavioral,separated,TX,Tyler,05/29/2015,Female
54755204,12/08/1993,175,US,USD,self-employed,1556988,behavioral,separated,VA,Hampton,01/18/2015,Female
76387339,18/09/1996,553,US,USD,unemployed,699527,demographic,single,PA,Wilkes Barre,11/08/2020,Male
49879369,05/08/1996,597,US,USD,employed,162796,demographic,married,KY,Louisville,10/16/2015,Female
