customerNumber (CIF),dateOfBirth,branchNumber,citizenshipCode,currCountryCode,employmentStatus,incomeInThousands,marketSegment,maritalStatus,stateCode,City,customerOpeningDate,Gender
66077764,15/11/1998,658,US,USD,unemployed,328886,psychographic,married,NY,New York City,01/13/2021,Female
67046416,17/03/1991,497,US,USD,unemployed,1603686,psychographic,single,NM,Albuquerque,12/04/2020,Male
60984017,26/06/1989,49,US,USD,salaried,927704,demographic,married,NY,Buffalo,04/23/2017,Female
51558763,13/12/1992,732,US,USD,salaried,37303,Standard,married,MN,Saint Paul,08/12/2019,Female
43699305,02/02/1992,686,US,USD,self-employed,535097,demographic,single,LA,New Orleans,12/10/2018,Female
70551779,03/04/1993,875,US,USD,unemployed,172191,geographic,single,FL,Orlando,08/10/2015,Male
64142606,22/11/1994,3,US,USD,self-employed,115669,psychographic,single,CT,New Haven,04/14/2019,Female
77842630,21/05/1993,154,US,USD,salaried,831010,behavioral,married,TX,Dallas,04/20/2021,Male
41435937,31/05/2001,364,US,USD,unemployed,128554,demographic,separated,RI,Providence,11/02/2020,Female
69079591,21/09/1998,241,US,USD,employed,1011180,demographic,single,VA,Virginia Beach,09/06/2021,Female
82708893,22/01/1997,59,US,USD,self-employed,1044867,behavioral,single,OK,Tulsa,09/14/2018,Non-binary
55521675,11/03/2001,481,US,USD,salaried,836383,Standard,separated,FL,Jacksonville,01/21/2021,Male
87802667,25/11/2004,832,US,USD,unemployed,1607952,psychographic,single,CA,Corona,02/28/2020,Female
77691694,27/02/2005,931,US,USD,salaried,414955,demographic,single,CA,Los Angeles,08/09/2021,Male
29850304,19/09/1996,203,US,USD,employed,711203,psychographic,separated,KY,Louisville,01/24/2020,Male
13774052,11/09/1993,839,US,USD,salaried,150232,Standard,married,MO,Kansas City,12/24/2020,Male
85384873,25/02/2004,965,US,USD,salaried,279970,geographic,single,NY,New York City,01/11/2017,Female
23140483,17/10/1995,589,US,USD,self-employed,1857106,geographic,separated,WI,Racine,08/14/2020,Female
80063509,30/07/1993,614,US,USD,self-employed,245626,Standard,married,UT,Salt Lake City,10/19/2014,Bigender
44520167,22/01/1997,405,US,USD,self-employed,1025957,demographic,married,TX,Dallas,11/15/2019,Female
31598166,25/03/2003,825,US,USD,self-employed,1771792,Standard,married,FL,Jacksonville,11/29/2021,Female
56440709,06/12/1993,779,US,USD,salaried,730661,Standard,married,IL,Rockford,01/06/2015,Female
61551795,11/03/2004,826,US,USD,self-employed,1711368,geographic,married,PA,Erie,12/03/2021,Male
30105318,22/04/1999,612,US,USD,salaried,1921753,behavioral,married,FL,Boynton Beach,11/21/2016,Male
25958778,31/01/1997,85,US,USD,salaried,298565,Standard,separated,VA,Sterling,07/18/2017,Male
71167328,02/02/1994,519,US,USD,unemployed,441698,psychographic,single,OK,Tulsa,12/15/2021,Genderfluid
27880713,10/05/2004,7,US,USD,self-employed,95938,geographic,separated,NJ,Paterson,02/25/2022,Male
57551179,25/01/2003,918,US,USD,self-employed,762359,behavioral,single,NY,New York City,05/06/2018,Female
44066682,24/05/2003,331,US,USD,self-employed,1174731,geographic,married,MN,Saint Paul,04/20/2020,Genderfluid
36821757,27/07/1989,863,US,USD,salaried,1781221,Standard,single,ND,Fargo,09/12/2016,Female
30602899,25/02/2000,189,US,USD,employed,331573,Standard,single,CO,Denver,08/29/2015,Male
28217203,20/11/1997,387,US,USD,unemployed,1252520,geographic,separated,FL,Miami,01/03/2021,Female
32128024,13/04/1996,603,US,USD,unemployed,903280,behavioral,separated,TX,Plano,08/21/2015,Female
71518989,14/06/1990,342,US,USD,salaried,95192,psychographic,married,MO,Kansas City,12/21/2014,Male
97487999,30/01/1999,953,US,USD,salaried,107114,geographic,single,CA,Los Angeles,05/26/2018,Male
64031789,19/09/1993,293,US,USD,salaried,934967,Standard,separated,NY,Jamaica,03/19/2017,Male
65554527,10/09/1992,61,US,USD,salaried,860361,geographic,separated,OR,Portland,08/05/2016,Male
77907666,28/09/1997,76,US,USD,self-employed,548443,psychographic,married,CA,Santa Cruz,06/09/2017,Female
98445091,21/05/1997,73,US,USD,salaried,185332,demographic,separated,NY,Buffalo,09/02/2021,Male
96748677,27/11/1995,442,US,USD,employed,302985,demographic,separated,SC,Columbia,05/02/2019,Female
17640586,15/11/1999,624,US,USD,self-employed,75200,geographic,single,CA,Sacramento,03/16/2016,Genderfluid
79350401,14/07/1991,184,US,USD,salaried,1111624,psychographic,married,VA,Richmond,05/31/2018,Female
81806942,26/09/2004,636,US,USD,employed,1229620,Standard,married,CT,Hartford,10/20/2018,Male
59020634,21/07/1992,216,US,USD,unemployed,1568915,behavioral,separated,TN,Chattanooga,12/03/2019,Male
75297151,02/06/2003,907,US,USD,salaried,1576556,psychographic,separated,FL,Gainesville,01/20/2021,Male
47978391,17/02/2003,404,US,USD,employed,195534,behavioral,single,NY,New York City,03/07/2016,Female
24921928,02/03/1996,854,US,USD,self-employed,511392,psychographic,married,WV,Charleston,10/28/2018,Female
17797378,17/04/1996,630,US,USD,unemployed,148041,psychographic,separated,CA,Sacramento,01/10/2015,Male
55352712,20/03/1990,683,US,USD,salaried,116284,Standard,married,PA,Pittsburgh,11/02/2018,Male
29845668,27/06/2001,866,US,USD,unemployed,349120,Standard,separated,VA,Arlington,06/30/2016,Male
74397355,17/08/2003,521,US,USD,self-employed,1508144,psychographic,married,KS,Wichita,02/02/2019,Female
14125889,22/12/1997,57,US,USD,employed,472752,psychographic,married,NJ,Jersey City,12/04/2020,Male
92386528,18/12/1996,868,US,USD,employed,878459,geographic,separated,MA,Worcester,03/13/2021,Female
21585147,08/05/1995,804,US,USD,employed,1151930,Standard,married,WV,Huntington,02/25/2019,Male
32292840,04/01/1991,684,US,USD,salaried,508908,geographic,single,NY,Albany,12/15/2019,Male
52075433,25/01/1993,131,US,USD,self-employed,38395,demographic,separated,MO,Saint Louis,10/14/2020,Female
15384082,08/10/1996,52,US,USD,salaried,343852,Standard,married,OH,Dayton,01/07/2020,Female
42707569,03/09/1994,212,US,USD,employed,1935367,behavioral,married,FL,Saint Petersburg,06/02/2021,Female
68145152,14/09/1989,587,US,USD,self-employed,148888,geographic,single,DC,Washington,04/22/2016,Male
96930271,10/10/1991,290,US,USD,self-employed,807042,geographic,married,VA,Richmond,12/09/2014,Bigender
41003393,01/09/1999,731,US,USD,unemployed,503255,behavioral,separated,IL,Carol Stream,04/01/2021,Polygender
84182816,05/01/2004,978,US,USD,unemployed,1556260,behavioral,separated,CT,Hartford,07/23/2018,Female
26601641,20/12/2003,727,US,USD,salaried,784790,psychographic,separated,TX,Amarillo,03/05/2020,Female
66620034,16/03/2002,393,US,USD,unemployed,1214751,psychographic,single,OR,Portland,04/04/2020,Male
53225891,07/03/1995,811,US,USD,salaried,95942,behavioral,separated,TN,Knoxville,01/11/2015,Female
55897352,20/09/1989,558,US,USD,unemployed,60226,Standard,married,GA,Atlanta,10/04/2015,Male
69124984,12/01/2005,899,US,USD,self-employed,477572,demographic,single,IN,Fort Wayne,04/17/2014,Female
97736583,28/04/2000,380,US,USD,salaried,1370374,demographic,separated,FL,Tallahassee,05/01/2021,Female
58753154,27/06/2000,436,US,USD,unemployed,1833518,demographic,separated,KY,Lexington,12/02/2021,Male
88212430,01/04/1990,444,US,USD,self-employed,1598587,behavioral,married,OH,Cincinnati,10/02/2016,Male
18804431,19/04/1992,845,US,USD,self-employed,878300,psychographic,separated,WA,Everett,03/25/2016,Male
51275109,22/08/1996,882,US,USD,employed,955474,psychographic,single,FL,Jacksonville,03/03/2022,Genderfluid
46840020,18/06/1989,12,US,USD,salaried,1903801,behavioral,single,OH,Cleveland,12/29/2018,Male
54282773,26/10/2000,591,US,USD,self-employed,786815,demographic,single,NY,New York City,09/25/2017,Female
43958206,21/05/1998,643,US,USD,employed,321234,geographic,separated,IN,Indianapolis,09/04/2019,Male
31913052,21/03/1990,618,US,USD,employed,649388,behavioral,separated,CA,Ventura,11/22/2016,Female
52645777,21/08/1989,795,US,USD,salaried,420197,behavioral,separated,KS,Wichita,08/29/2014,Male
48000259,19/04/1993,635,US,USD,employed,377066,behavioral,married,HI,Honolulu,02/27/2022,Male
48545963,30/01/1992,411,US,USD,unemployed,977239,behavioral,married,NY,Jamaica,06/01/2019,Female
95115640,03/09/1996,87,US,USD,salaried,408211,Standard,separated,OH,Toledo,11/15/2016,Female
42675439,19/11/1997,452,US,USD,salaried,1115288,Standard,married,TX,Houston,06/10/2015,Female
78732599,26/12/1996,136,US,USD,unemployed,1331421,demographic,married,GA,Augusta,01/26/2017,Female
54356734,02/12/1991,915,US,USD,unemployed,425309,Standard,separated,FL,Jacksonville,12/29/2014,Female
33670662,04/03/2002,143,US,USD,self-employed,959353,demographic,single,NM,Albuquerque,08/11/2017,Female
47091262,22/06/1989,276,US,USD,unemployed,1271814,Standard,single,WV,Charleston,06/09/2016,Male
24818987,05/02/1999,117,US,USD,employed,973817,geographic,single,WA,Yakima,12/16/2019,Male
16224944,03/05/2001,759,US,USD,unemployed,1232062,Standard,married,NE,Omaha,12/30/2014,Female
14620008,15/07/1998,11,US,USD,self-employed,212015,demographic,single,PA,Philadelphia,08/22/2020,Male
56574344,19/03/1998,84,US,USD,employed,1048161,Standard,separated,CT,Hartford,03/19/2021,Male
95069458,11/09/1999,301,US,USD,salaried,1331087,behavioral,married,TX,El Paso,12/02/2014,Female
40666109,29/07/2004,559,US,USD,unemployed,474344,Standard,married,MN,Monticello,05/15/2014,Male
46610379,17/04/2004,383,US,USD,salaried,1651884,geographic,married,MO,Columbia,04/02/2015,Male
88264824,23/08/2001,230,US,USD,salaried,1002371,geographic,married,LA,Metairie,07/12/2015,Male
59072509,13/08/1990,599,US,USD,employed,455062,Standard,separated,CA,Sacramento,08/26/2018,Male
47593632,01/01/1998,64,US,USD,employed,766320,behavioral,separated,CA,Pasadena,07/31/2020,Male
69155789,09/12/2000,99,US,USD,salaried,1650138,Standard,separated,CA,Riverside,03/18/2015,Female
18444085,21/06/1992,395,US,USD,unemployed,1531607,demographic,single,IN,Indianapolis,10/21/2015,Male
81505405,25/04/1998,260,US,USD,employed,1155648,demographic,single,CO,Littleton,08/26/2021,Male
74710348,25/06/2002,689,US,USD,employed,862231,behavioral,single,PA,Pittsburgh,02/06/2022,Male
53635837,10/11/1997,104,US,USD,self-employed,1246523,demographic,married,VA,Richmond,05/31/2019,Female
73541208,02/08/1996,896,US,USD,unemployed,550888,geographic,married,GA,Atlanta,12/27/2021,Male
85405299,17/10/2003,101,US,USD,self-employed,266246,geographic,single,CA,Riverside,01/25/2017,Male
68523670,30/07/2004,783,US,USD,self-employed,1091381,psychographic,single,SD,Sioux Falls,03/21/2016,Female
58988223,08/03/1997,202,US,USD,unemployed,1938857,geographic,married,NY,New York City,01/08/2019,Male
26974385,23/10/1993,817,US,USD,employed,1527368,psychographic,single,MA,Newton,02/16/2017,Male
97800621,01/03/1994,951,US,USD,employed,129709,geographic,married,SC,Charleston,08/23/2017,Female
94002751,20/08/2003,448,US,USD,salaried,1450727,geographic,separated,CA,Irvine,06/08/2021,Male
78607302,08/10/1998,411,US,USD,employed,1545313,Standard,separated,NV,Henderson,03/29/2016,Male
83592058,01/05/1997,807,US,USD,employed,1491694,Standard,married,ID,Boise,06/30/2018,Female
25358756,14/11/1997,303,US,USD,self-employed,1389165,demographic,separated,NY,Yonkers,01/24/2016,Bigender
52761562,11/09/1991,458,US,USD,self-employed,1104382,Standard,single,AZ,Prescott,05/12/2021,Male
53357697,08/03/2000,923,US,USD,self-employed,783985,behavioral,married,OH,Cincinnati,01/26/2022,Male
36178977,04/10/1991,380,US,USD,employed,1575498,Standard,married,MI,Detroit,06/29/2015,Male
27474702,16/06/1997,161,US,USD,unemployed,424654,Standard,married,TX,Tyler,12/21/2016,Female
54416383,23/06/1994,90,US,USD,self-employed,483318,demographic,single,TX,Dallas,03/11/2017,Male
73512083,08/07/2004,337,US,USD,unemployed,599735,geographic,married,FL,Tampa,07/15/2014,Male
20410082,01/01/1991,487,US,USD,employed,153231,geographic,separated,FL,Fort Lauderdale,07/04/2019,Female
54958434,20/09/2002,655,US,USD,unemployed,271690,psychographic,married,CA,Anaheim,07/27/2016,Male
71232930,07/08/1992,78,US,USD,unemployed,656386,behavioral,single,IL,Chicago,04/09/2020,Female
39509514,26/01/2003,156,US,USD,unemployed,1476190,behavioral,single,TX,El Paso,10/10/2021,Female
68512173,11/12/1995,515,US,USD,unemployed,942226,psychographic,single,TX,Denton,10/25/2017,Male
89582782,17/04/2000,395,US,USD,employed,1901745,geographic,married,FL,Pensacola,03/29/2021,Male
84104208,06/04/2004,742,US,USD,employed,1880922,behavioral,single,OK,Norman,01/29/2022,Male
23155547,12/03/1999,387,US,USD,unemployed,43619,geographic,separated,DE,Wilmington,07/25/2016,Female
81480217,18/09/1994,972,US,USD,employed,1848704,demographic,separated,TX,San Antonio,07/18/2020,Female
25333329,17/07/1996,5,US,USD,employed,1948412,geographic,separated,IL,Naperville,07/04/2018,Female
78619956,15/06/1990,979,US,USD,self-employed,539453,Standard,separated,OH,Dayton,07/22/2014,Male
38727987,06/03/1995,380,US,USD,unemployed,1153919,geographic,married,IL,Rockford,02/18/2018,Female
62225320,30/03/2000,720,US,USD,unemployed,639258,psychographic,single,NY,Rochester,05/09/2017,Female
77567723,28/10/2000,163,US,USD,unemployed,207526,Standard,single,VA,Springfield,01/20/2022,Male
93009865,04/02/1995,248,US,USD,unemployed,1421898,psychographic,married,PA,Philadelphia,06/20/2014,Male
61492729,21/08/1998,268,US,USD,salaried,32408,behavioral,single,VA,Reston,11/17/2020,Genderfluid
33681242,26/05/1989,295,US,USD,self-employed,1285168,Standard,separated,MN,Minneapolis,02/27/2017,Male
39940298,14/11/1994,709,US,USD,salaried,762926,psychographic,separated,TX,Dallas,04/24/2016,Female
99151437,24/11/2004,3,US,USD,salaried,1388685,Standard,single,TN,Knoxville,03/23/2019,Female
77973338,15/02/1993,327,US,USD,employed,1015074,geographic,single,IN,South Bend,10/17/2017,Female
13298439,08/03/1995,505,US,USD,salaried,1407049,geographic,separated,MI,Lansing,03/25/2018,Male
67506445,16/06/1989,713,US,USD,employed,1267861,Standard,single,FL,Pompano Beach,02/05/2018,Male
89179261,20/06/2000,337,US,USD,self-employed,1356314,geographic,single,CO,Denver,02/08/2022,Male
15637576,11/03/2003,308,US,USD,unemployed,707774,demographic,single,CA,San Francisco,01/09/2015,Genderqueer
49649345,05/03/1994,504,US,USD,self-employed,1235639,psychographic,single,TX,Dallas,09/23/2019,Female
63590345,20/06/1994,720,US,USD,employed,672152,behavioral,separated,KY,Louisville,05/02/2021,Male
50626755,09/02/1998,937,US,USD,unemployed,951276,Standard,single,VA,Roanoke,05/16/2019,Female
97454463,05/04/2002,476,US,USD,self-employed,515385,demographic,single,CA,Pasadena,10/08/2021,Female
96151112,04/03/2004,68,US,USD,self-employed,1407548,geographic,separated,NM,Albuquerque,08/06/2016,Female
74304139,14/08/2003,51,US,USD,self-employed,1629180,geographic,married,TX,Killeen,08/30/2020,Male
96046823,23/05/1992,84,US,USD,self-employed,1031650,Standard,single,KY,Lexington,08/05/2018,Male
98435292,24/01/1995,43,US,USD,employed,518418,Standard,single,MD,Baltimore,07/14/2018,Bigender
96500857,28/01/1999,324,US,USD,salaried,1955274,psychographic,married,VA,Richmond,09/21/2021,Male
41156235,23/04/1997,887,US,USD,salaried,1141460,demographic,married,MD,Baltimore,12/08/2021,Male
87081390,29/09/2000,303,US,USD,employed,1968210,Standard,separated,FL,Fort Lauderdale,09/02/2015,Female
81196958,01/01/1996,521,US,USD,unemployed,1591581,Standard,single,MD,Baltimore,05/01/2020,Male
24205128,06/07/1993,310,US,USD,salaried,1100082,behavioral,separated,IA,Des Moines,09/06/2016,Male
65530090,17/07/2003,796,US,USD,employed,1771677,behavioral,married,MD,Baltimore,10/26/2016,Male
47006029,28/04/1991,702,US,USD,salaried,604682,psychographic,single,MD,Gaithersburg,11/29/2016,Polygender
73489142,08/09/2001,57,US,USD,self-employed,900272,geographic,married,TX,Austin,03/08/2015,Male
29218752,05/04/1991,784,US,USD,self-employed,1751999,Standard,married,PA,Pittsburgh,08/09/2017,Male
53948870,06/10/1997,721,US,USD,self-employed,187197,Standard,single,FL,Daytona Beach,01/11/2022,Female
74955608,25/04/1994,562,US,USD,salaried,1359522,behavioral,married,FL,Jacksonville,06/02/2018,Female
19544906,04/02/2003,860,US,USD,unemployed,326112,Standard,separated,AR,Fort Smith,04/13/2016,Female
42223117,26/05/1992,610,US,USD,self-employed,864201,geographic,separated,FL,Lakeland,07/03/2016,Male
17392088,13/05/1993,66,US,USD,employed,1793507,Standard,married,FL,Saint Petersburg,10/11/2016,Female
38566651,28/09/1998,399,US,USD,unemployed,1984319,geographic,married,DC,Washington,03/23/2019,Male
12055078,11/08/1999,283,US,USD,salaried,212940,demographic,separated,LA,Lake Charles,02/13/2019,Male
42811938,07/03/1995,825,US,USD,self-employed,1784633,geographic,separated,MO,Kansas City,02/11/2017,Agender
74914527,27/09/2001,173,US,USD,salaried,816356,geographic,separated,FL,Tampa,04/10/2018,Male
47893383,13/03/1992,183,US,USD,self-employed,1076193,demographic,married,MD,Bethesda,12/31/2014,Male
19439330,01/11/1989,747,US,USD,salaried,1022130,behavioral,married,AL,Birmingham,01/22/2022,Female
83298658,12/11/1999,340,US,USD,employed,484119,psychographic,single,VA,Reston,07/29/2018,Male
91161865,18/06/2001,281,US,USD,salaried,1786558,demographic,separated,NY,New York City,08/17/2020,Female
88804074,12/04/1989,633,US,USD,unemployed,1291709,Standard,single,CA,Orange,09/28/2019,Male
85872194,16/08/1991,103,US,USD,self-employed,1453305,demographic,separated,TX,Dallas,10/15/2014,Female
40784488,29/03/2000,690,US,USD,self-employed,1429923,psychographic,single,IN,Fort Wayne,07/20/2015,Female
35144373,03/05/2000,230,US,USD,salaried,100284,demographic,single,MO,Saint Louis,05/20/2015,Male
75215682,04/10/2000,55,US,USD,unemployed,1639415,behavioral,separated,NY,New York City,03/16/2021,Male
21184109,07/09/1996,781,US,USD,salaried,1845712,demographic,single,TX,Gatesville,12/24/2016,Female
72713806,13/06/1999,818,US,USD,employed,1494656,demographic,separated,TX,Galveston,11/18/2020,Female
72503575,17/07/1993,771,US,USD,salaried,315924,Standard,married,FL,Miami,01/06/2021,Male
77295842,26/12/2002,243,US,USD,unemployed,196124,Standard,separated,IL,Carol Stream,09/06/2021,Male
71359050,26/09/2000,84,US,USD,salaried,1384659,behavioral,separated,IL,Joliet,04/13/2016,Female
29423720,22/03/1997,115,US,USD,self-employed,513907,demographic,single,IA,Davenport,04/14/2016,Female
85381447,09/03/2005,893,US,USD,salaried,17977,geographic,single,FL,Tampa,01/12/2015,Male
52103451,25/12/2000,433,US,USD,self-employed,1112155,demographic,married,MI,Lansing,09/07/2019,Male
91874623,07/05/1991,598,US,USD,employed,62422,geographic,separated,OR,Portland,12/20/2017,Female
82564725,04/02/2001,424,US,USD,self-employed,87903,psychographic,single,CO,Aurora,10/19/2017,Female
82055462,23/11/1997,175,US,USD,unemployed,681962,Standard,single,AL,Montgomery,07/14/2015,Female
24470411,30/09/1989,337,US,USD,unemployed,967253,psychographic,single,VA,Alexandria,07/21/2016,Female
55374237,24/02/2001,913,US,USD,self-employed,955767,geographic,separated,TX,Fort Worth,09/26/2021,Female
51072670,16/09/1992,390,US,USD,self-employed,221267,demographic,single,CA,Long Beach,01/04/2022,Female
72616988,19/07/1996,376,US,USD,unemployed,969556,psychographic,married,CA,San Bernardino,08/19/2018,Male
33958241,19/09/1996,438,US,USD,employed,1510428,psychographic,married,MO,Springfield,08/15/2016,Male
16653861,05/08/2003,159,US,USD,self-employed,1389324,psychographic,married,CA,Oakland,05/08/2017,Male
64585771,12/01/1999,359,US,USD,unemployed,1225735,geographic,separated,LA,Shreveport,02/13/2020,Female
92886726,07/07/1995,145,US,USD,self-employed,1314769,psychographic,separated,CA,San Francisco,04/10/2021,Polygender
38594629,27/12/2004,350,US,USD,self-employed,1987737,demographic,separated,SD,Sioux Falls,05/04/2014,Female
70447349,16/11/1992,803,US,USD,employed,638950,behavioral,single,FL,Winter Haven,07/29/2021,Female
98576542,26/02/2005,360,US,USD,self-employed,554716,demographic,separated,CT,New Haven,09/03/2014,Female
16702827,22/08/1995,647,US,USD,self-employed,294236,psychographic,married,NY,Brooklyn,08/20/2021,Female
83408631,04/02/1998,723,US,USD,self-employed,456773,psychographic,married,VA,Roanoke,06/26/2021,Male
81934790,21/05/1993,719,US,USD,self-employed,1662189,behavioral,married,TX,Austin,11/24/2020,Female
55354122,11/05/2001,207,US,USD,unemployed,740661,behavioral,separated,AL,Birmingham,07/09/2018,Female
88862718,09/03/1994,33,US,USD,employed,483331,demographic,separated,NV,Las Vegas,02/13/2018,Female
88793392,03/03/1993,129,US,USD,salaried,1801478,psychographic,married,CT,Stamford,03/31/2022,Male
98956891,15/07/1999,975,US,USD,unemployed,1380697,behavioral,single,CA,Stockton,09/21/2021,Female
15062473,19/09/2003,941,US,USD,salaried,1784213,psychographic,single,NV,Las Vegas,01/19/2022,Female
19146598,17/10/1993,301,US,USD,unemployed,536674,geographic,single,TX,El Paso,07/23/2014,Male
35725026,11/10/1990,608,US,USD,self-employed,952997,psychographic,married,MO,Saint Louis,04/10/2014,Male
83818100,12/10/1999,614,US,USD,employed,1834320,Standard,separated,TX,Houston,04/28/2019,Male
35132111,23/07/2000,532,US,USD,self-employed,1692650,geographic,single,MI,Lansing,09/20/2020,Female
41628795,21/08/1998,422,US,USD,salaried,325047,behavioral,separated,MO,Springfield,02/14/2019,Female
96241300,27/09/2003,5,US,USD,self-employed,1597009,geographic,separated,LA,New Orleans,11/11/2020,Female
42108689,06/05/2004,590,US,USD,salaried,662986,Standard,single,PA,Philadelphia,02/03/2018,Male
51660634,31/12/2003,104,US,USD,employed,193089,demographic,married,MD,Bowie,11/05/2014,Male
30421247,24/04/2003,629,US,USD,unemployed,273964,behavioral,married,CO,Boulder,02/26/2019,Male
15308618,12/05/1994,128,US,USD,self-employed,1824226,Standard,married,MA,Boston,04/23/2014,Male
27231199,04/04/1993,442,US,USD,self-employed,751522,psychographic,single,IL,Peoria,02/12/2016,Female
50887534,27/11/2000,344,US,USD,employed,1645346,psychographic,married,NM,Albuquerque,11/13/2015,Female
76344532,19/12/1999,369,US,USD,employed,629355,Standard,separated,FL,Ocala,07/12/2015,Male
42352773,11/12/2002,36,US,USD,salaried,742150,behavioral,separated,OK,Tulsa,06/29/2015,Male
49151653,17/12/1990,126,US,USD,unemployed,1538204,psychographic,married,IL,Chicago,03/02/2022,Female
56092415,30/12/1998,268,US,USD,employed,1932869,behavioral,single,CT,Stamford,06/09/2017,Polygender
26110849,18/02/2000,201,US,USD,employed,468404,Standard,single,NH,Portsmouth,09/19/2017,Female
33737405,25/02/1996,911,US,USD,employed,731357,demographic,separated,MO,Independence,01/08/2016,Male
74331988,09/02/2003,875,US,USD,salaried,1551675,behavioral,separated,WI,Madison,03/13/2016,Bigender
67773706,19/12/2000,690,US,USD,salaried,1508690,Standard,married,NC,Winston Salem,04/26/2017,Female
84915828,09/03/1996,973,US,USD,unemployed,27246,behavioral,single,NY,Rochester,11/03/2020,Female
63735879,22/06/1989,730,US,USD,unemployed,498697,behavioral,separated,NY,New York City,03/06/2021,Female
50040481,17/12/1992,434,US,USD,unemployed,813097,Standard,married,NJ,Paterson,07/02/2018,Female
56657476,31/03/1996,523,US,USD,salaried,1292939,behavioral,married,PA,Reading,07/26/2015,Male
74875875,10/08/2004,528,US,USD,employed,22649,psychographic,married,TX,El Paso,03/15/2021,Female
81743816,23/01/2003,356,US,USD,employed,748167,psychographic,separated,NJ,Newark,11/18/2017,Female
28029974,02/02/1997,133,US,USD,self-employed,428764,behavioral,married,SC,Columbia,12/05/2021,Female
83601240,29/01/1999,796,US,USD,employed,1964919,behavioral,single,TN,Johnson City,01/23/2020,Male
16094798,26/12/1990,543,US,USD,unemployed,234516,behavioral,single,NY,New York City,04/19/2017,Polygender
82194442,11/09/1994,796,US,USD,salaried,904193,behavioral,separated,FL,Spring Hill,10/31/2015,Female
56919618,30/01/2002,113,US,USD,self-employed,1837151,demographic,separated,NE,Omaha,07/30/2021,Female
38706027,23/02/1997,457,US,USD,salaried,467605,Standard,separated,CA,Pasadena,03/25/2016,Genderqueer
68451076,07/12/1997,80,US,USD,salaried,1327469,geographic,married,MN,Monticello,11/07/2020,Male
43767088,15/12/2002,29,US,USD,salaried,1011045,behavioral,married,OH,Toledo,09/18/2014,Male
27496234,21/05/1990,335,US,USD,salaried,343668,geographic,married,CA,Glendale,06/29/2020,Male
43088109,01/01/1996,855,US,USD,employed,69836,demographic,single,VA,Fredericksburg,06/06/2014,Female
62394194,15/05/1992,288,US,USD,unemployed,958287,demographic,separated,FL,Lake Worth,12/04/2021,Genderfluid
71241063,28/05/1992,568,US,USD,unemployed,1151314,Standard,single,OH,Cleveland,08/15/2020,Genderfluid
28318398,12/04/1998,465,US,USD,unemployed,1736842,demographic,single,CT,Waterbury,04/10/2020,Genderqueer
84057182,01/02/2002,528,US,USD,employed,1078163,Standard,separated,DC,Washington,08/14/2021,Male
56738055,24/12/2001,676,US,USD,unemployed,1193575,geographic,married,FL,Tallahassee,04/27/2016,Female
33699066,06/08/2002,499,US,USD,unemployed,1504463,Standard,single,MD,Hagerstown,12/08/2018,Female
39425052,12/10/1993,915,US,USD,employed,719658,psychographic,married,NY,New York City,04/04/2021,Female
73400704,14/11/1999,777,US,USD,self-employed,1016700,psychographic,married,CA,Orange,08/30/2018,Male
33498126,11/01/1995,968,US,USD,unemployed,127052,geographic,single,CA,Fresno,01/13/2020,Male
89816261,09/05/1992,353,US,USD,unemployed,1474139,demographic,separated,VA,Norfolk,08/22/2020,Female
59643660,14/06/1990,338,US,USD,self-employed,587177,behavioral,married,GA,Lawrenceville,10/09/2015,Male
80244140,30/08/2002,131,US,USD,salaried,714073,Standard,married,FL,Jacksonville,03/07/2017,Female
76452779,08/05/2003,273,US,USD,self-employed,1972940,Standard,single,TX,Amarillo,12/31/2019,Male
73787847,26/03/2001,724,US,USD,self-employed,1946934,geographic,single,SC,Charleston,10/23/2014,Genderfluid
52342214,28/02/2004,307,US,USD,unemployed,1600789,geographic,separated,LA,New Orleans,05/10/2016,Female
62665216,22/02/1991,963,US,USD,salaried,1215908,psychographic,married,VA,Arlington,02/17/2022,Male
81441247,31/01/1998,804,US,USD,employed,1027453,psychographic,single,FL,Palm Bay,06/30/2020,Non-binary
98101186,07/12/2003,483,US,USD,employed,1915734,behavioral,single,FL,Orlando,09/15/2014,Male
17067142,09/02/2000,697,US,USD,self-employed,949065,Standard,married,KY,Migrate,11/26/2016,Male
45956927,27/02/2003,690,US,USD,salaried,1971581,geographic,separated,CA,Oceanside,01/26/2017,Polygender
33987909,13/10/2003,210,US,USD,unemployed,472442,Standard,married,GA,Columbus,12/01/2018,Male
45722849,16/07/1989,378,US,USD,salaried,290229,geographic,married,TN,Chattanooga,07/08/2014,Male
53048768,03/05/2003,933,US,USD,employed,191842,Standard,single,MO,Saint Louis,03/20/2015,Male
19374044,28/11/1991,246,US,USD,unemployed,892117,Standard,separated,AL,Anniston,01/30/2017,Male
86650509,16/08/1990,413,US,USD,salaried,406646,geographic,single,NC,Asheville,03/27/2018,Male
45357774,07/04/1993,90,US,USD,unemployed,119218,Standard,single,NY,New York City,06/27/2021,Male
55063830,23/12/1994,978,US,USD,self-employed,1773983,geographic,single,AZ,Phoenix,10/07/2020,Male
84847137,14/09/1997,272,US,USD,salaried,900510,psychographic,married,WV,Huntington,10/25/2014,Female
60421742,30/07/2004,482,US,USD,self-employed,844113,geographic,single,WA,Tacoma,01/22/2021,Polygender
